CODE_ZIP,AMT_NET_INCOME,AMT_REQUESTED_TICKET,TEXT_BANK,NUM_AGE,TEXT_GENDER,NFLAG_MOBILEDEVICE,CODE_IP_1,NUM_LEVEN_EMAIL,NFLAG_EMAIL_NUMERAL,CNT_REJECTED,NUM_DAYS_CREDIT_HISTORY,TARGET
74101,30000,10000.0000,"Komerční banka, a.s.",35,Muž,1,109,93,0,1,4250,0
73541,14080,6000.0000,Equa bank a.s.,23,Žena,1,37,88,0,1,50,0
35735,19000,10000.0000,"Komerční banka, a.s.",46,Žena,1,37,27,0,1,1150,0
41741,19000,2000.0000,"Česká spořitelna, a.s.",30,Muž,1,37,88,0,1,3600,0
33808,7600,3000.0000,"MONETA Money Bank, a.s.",23,Žena,1,109,94,0,0,0,0
43003,12500,8000.0000,"Česká spořitelna, a.s.",20,Žena,1,37,93,0,1,900,0
46312,33000,15000.0000,"MONETA Money Bank, a.s.",38,Žena,1,46,12,1,1,1500,0
14200,24000,15000.0000,"Československá obchodní banka, a.s.",31,Muž,1,37,40,0,1,3200,0
53345,40000,15000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",28,Muž,0,85,54,0,1,2450,0
43521,27000,15000.0000,Air Bank a.s.,18,Muž,1,78,29,1,0,100,1
70030,16000,7000.0000,Equa bank a.s.,59,Žena,1,78,94,0,0,4000,0
25801,19000,15000.0000,"Česká spořitelna, a.s.",32,Žena,1,85,93,0,1,3650,1
35601,50000,10000.0000,"Komerční banka, a.s.",34,Muž,1,37,91,0,1,2050,0
53345,30000,15000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",34,Žena,0,85,17,0,1,4950,0
63600,18000,15000.0000,"Československá obchodní banka, a.s.",40,Žena,1,46,80,1,1,150,1
37341,45000,15000.0000,Equa bank a.s.,38,Muž,1,46,72,0,1,1450,0
33401,35000,10000.0000,"Komerční banka, a.s.",20,Muž,0,46,84,1,1,500,0
37001,20000,2000.0000,Air Bank a.s.,27,Žena,1,37,94,0,1,400,0
37363,14000,4000.0000,Air Bank a.s.,22,Žena,1,178,45,1,1,250,1
34506,40000,15000.0000,Equa bank a.s.,48,Muž,0,46,23,0,1,3800,0
41742,17000,4000.0000,"Česká spořitelna, a.s.",70,Muž,0,194,45,0,1,43700,0
39001,13000,10000.0000,Air Bank a.s.,28,Žena,0,193,42,0,1,950,0
58601,20000,15000.0000,"Česká spořitelna, a.s.",46,Žena,1,89,82,1,1,0,0
10200,41000,15000.0000,"Česká spořitelna, a.s.",63,Muž,1,37,53,0,1,0,1
16200,40000,12000.0000,Raiffeisenbank a.s.,40,Muž,0,83,93,0,1,43700,0
16400,23000,15000.0000,Air Bank a.s.,27,Muž,1,89,37,1,1,2100,1
79201,19000,5000.0000,"Komerční banka, a.s.",20,Muž,1,93,75,1,1,900,0
38301,20000,15000.0000,"Československá obchodní banka, a.s.",35,Muž,0,193,75,0,1,1150,1
38301,26000,5000.0000,"Československá obchodní banka, a.s.",24,Muž,0,193,59,0,1,900,0
27711,30000,10000.0000,"Česká spořitelna, a.s.",28,Muž,1,46,58,0,0,1450,0
74741,20000,5000.0000,Equa bank a.s.,33,Muž,1,86,78,1,0,50,1
68605,20000,10000.0000,"Komerční banka, a.s.",27,Žena,0,82,80,0,1,1750,0
25264,13500,1000.0000,Equa bank a.s.,20,Žena,1,83,87,1,0,800,0
73601,35000,3000.0000,Equa bank a.s.,23,Muž,0,193,78,1,2,1400,0
74221,16000,6000.0000,Air Bank a.s.,25,Muž,1,93,94,0,1,1300,1
19016,35000,4000.0000,"Česká spořitelna, a.s.",31,Žena,1,109,80,0,1,1350,0
67102,16000,2000.0000,"mBank S.A., organizační složka",57,Žena,1,193,40,0,1,2450,0
35751,37500,5000.0000,"Česká spořitelna, a.s.",38,Muž,1,94,55,0,1,3900,0
19014,28000,6000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",37,Muž,0,85,46,0,1,2600,0
43501,28500,12000.0000,"Československá obchodní banka, a.s.",26,Muž,1,37,64,0,1,50,0
55001,15000,3000.0000,"Česká spořitelna, a.s.",27,Muž,1,37,43,1,1,1500,0
27064,23000,3000.0000,"Česká spořitelna, a.s.",29,Muž,0,176,19,1,1,3850,1
39701,22000,11000.0000,"Komerční banka, a.s.",29,Žena,1,178,31,1,0,3200,0
41801,24000,2000.0000,"Česká spořitelna, a.s.",18,Muž,1,109,20,1,1,0,0
51601,31000,10000.0000,"Česká spořitelna, a.s.",21,Muž,1,37,92,0,1,950,0
16900,12000,5000.0000,"Česká spořitelna, a.s.",19,Žena,1,37,32,1,1,0,0
57101,9500,2000.0000,"Česká spořitelna, a.s.",18,Muž,1,217,28,1,1,0,0
40502,17000,10000.0000,"Česká spořitelna, a.s.",22,Žena,1,194,34,1,1,350,0
35601,18000,10000.0000,"MONETA Money Bank, a.s.",32,Žena,1,37,84,0,1,4150,0
70800,16651,15000.0000,Air Bank a.s.,22,Muž,1,193,27,0,1,750,0
66902,30000,10000.0000,Raiffeisenbank a.s.,26,Žena,1,212,22,0,1,1550,0
68201,17000,9000.0000,"Komerční banka, a.s.",21,Žena,1,37,91,0,1,1100,0
26301,9500,10000.0000,"Česká spořitelna, a.s.",23,Žena,1,77,86,1,0,1550,0
58601,150000,10000.0000,"Česká spořitelna, a.s.",23,Muž,1,46,78,1,1,450,0
26601,22500,10000.0000,"MONETA Money Bank, a.s.",26,Žena,0,31,94,0,1,550,0
58601,35000,15000.0000,"MONETA Money Bank, a.s.",29,Muž,1,37,86,1,1,1900,0
50012,24000,15000.0000,"Fio banka, a.s.",33,Žena,1,46,45,0,1,1800,0
53501,5900,7000.0000,"Československá obchodní banka, a.s.",26,Žena,1,37,86,0,1,0,0
43601,23000,8000.0000,"Česká spořitelna, a.s.",29,Muž,0,89,19,0,1,350,0
76001,22000,10000.0000,"Česká spořitelna, a.s.",27,Muž,0,89,55,0,1,800,0
41501,13000,10000.0000,Equa bank a.s.,66,Žena,0,78,94,0,1,1600,0
73553,17000,2000.0000,"Česká spořitelna, a.s.",27,Muž,1,91,47,1,2,1900,0
69151,15000,8000.0000,Raiffeisenbank a.s.,19,Žena,1,46,17,1,1,0,0
77900,23000,10000.0000,"Česká spořitelna, a.s.",23,Muž,1,194,43,0,1,1500,0
16000,25000,15000.0000,"Fio banka, a.s.",23,Muž,0,84,85,1,0,700,0
14000,30400,7000.0000,"Komerční banka, a.s.",55,Muž,1,86,12,0,1,3850,0
59453,25000,5000.0000,"Česká spořitelna, a.s.",25,Muž,1,85,16,0,1,1400,0
19800,14000,10000.0000,Air Bank a.s.,25,Muž,1,78,39,0,1,950,1
27301,27000,15000.0000,"Československá obchodní banka, a.s.",39,Žena,0,109,80,1,1,2100,0
46601,26500,15000.0000,"Česká spořitelna, a.s.",41,Muž,1,46,93,0,1,0,1
69143,17000,10000.0000,Equa bank a.s.,21,Muž,1,37,77,1,1,250,0
54101,6000,4000.0000,"Československá obchodní banka, a.s.",18,Žena,1,194,59,1,1,0,0
79823,25000,15000.0000,Raiffeisenbank a.s.,42,Žena,0,46,48,0,1,3050,0
73581,20000,15000.0000,"MONETA Money Bank, a.s.",35,Muž,0,193,70,1,0,1300,0
30100,12500,8000.0000,Raiffeisenbank a.s.,24,Muž,0,185,93,0,1,1050,0
73701,15000,1000.0000,Air Bank a.s.,21,Muž,0,78,8,0,1,0,0
25751,25500,6000.0000,Air Bank a.s.,46,Žena,0,188,89,1,1,1850,0
14300,46500,15000.0000,"Československá obchodní banka, a.s.",48,Muž,0,90,93,0,0,3550,0
79316,16000,10000.0000,"Československá obchodní banka, a.s.",19,Žena,1,81,79,0,1,200,0
70800,18000,10000.0000,"Česká spořitelna, a.s.",32,Muž,0,78,90,0,1,1650,0
77900,20000,2000.0000,"Česká spořitelna, a.s.",20,Muž,1,37,72,0,0,600,0
46601,19000,5000.0000,"Komerční banka, a.s.",27,Žena,1,195,72,0,1,1500,0
51201,12500,10000.0000,"MONETA Money Bank, a.s.",26,Žena,1,89,27,0,0,800,0
19014,23000,5000.0000,Air Bank a.s.,37,Muž,1,46,95,0,0,3250,0
47301,13500,1000.0000,"MONETA Money Bank, a.s.",23,Žena,1,46,19,0,1,0,0
56601,11000,2000.0000,"mBank S.A., organizační složka",19,Žena,1,91,61,0,0,0,0
68603,32000,6000.0000,"MONETA Money Bank, a.s.",39,Muž,0,193,24,1,1,4400,0
58232,30000,3000.0000,"Československá obchodní banka, a.s.",22,Muž,1,89,47,1,1,0,0
78991,32000,15000.0000,"Česká spořitelna, a.s.",43,Žena,0,193,93,0,1,1700,0
58901,17000,10000.0000,"Česká spořitelna, a.s.",26,Muž,0,78,16,0,0,700,0
40778,25000,3000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",24,Muž,1,90,90,1,0,1650,0
38101,9500,4000.0000,Air Bank a.s.,21,Žena,0,212,64,0,0,0,0
41501,17800,10000.0000,"Česká spořitelna, a.s.",21,Muž,1,37,82,1,1,750,0
28506,30000,8000.0000,"MONETA Money Bank, a.s.",40,Muž,1,217,65,1,1,3900,0
27601,27000,10000.0000,Equa bank a.s.,27,Žena,1,37,46,0,1,3050,0
73925,37000,8000.0000,Air Bank a.s.,36,Muž,1,194,88,0,1,1500,0
70030,29000,15000.0000,"MONETA Money Bank, a.s.",43,Muž,1,37,36,1,1,4350,0
38501,20000,2000.0000,"MONETA Money Bank, a.s.",26,Žena,0,193,84,1,0,400,0
73535,16000,3000.0000,"MONETA Money Bank, a.s.",18,Muž,1,46,93,0,1,0,0
39601,30000,5000.0000,Raiffeisenbank a.s.,28,Muž,0,80,93,0,1,1650,0
73601,18800,5000.0000,"mBank S.A., organizační složka",22,Žena,1,37,40,1,1,0,0
50009,55000,10000.0000,"Komerční banka, a.s.",51,Žena,1,46,95,0,1,5950,0
68501,21000,2000.0000,"Komerční banka, a.s.",37,Muž,0,77,77,0,1,2250,0
54101,21000,1000.0000,"Fio banka, a.s.",23,Muž,0,176,84,0,1,850,0
58813,10000,5000.0000,"Česká spořitelna, a.s.",20,Žena,1,46,71,0,1,0,0
70900,18000,7000.0000,Air Bank a.s.,35,Muž,1,37,30,1,1,950,1
51741,18000,4000.0000,"Česká spořitelna, a.s.",21,Žena,1,193,83,0,1,250,0
70800,19000,2000.0000,"Československá obchodní banka, a.s.",25,Žena,0,89,93,0,1,2450,0
74221,18000,8000.0000,Air Bank a.s.,23,Žena,1,46,74,0,1,50,0
73961,17000,8000.0000,Raiffeisenbank a.s.,29,Žena,0,81,94,0,2,1500,1
75612,22000,15000.0000,"MONETA Money Bank, a.s.",24,Žena,1,109,95,1,1,1050,0
37004,5000,15000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",19,Muž,1,46,27,0,1,550,0
41901,25200,10000.0000,"Česká spořitelna, a.s.",32,Muž,0,89,25,1,1,3900,1
73601,19000,10000.0000,"Česká spořitelna, a.s.",30,Žena,1,89,93,0,13,1850,0
50002,15000,5000.0000,Air Bank a.s.,29,Žena,1,89,89,0,1,2500,0
75621,5905,4000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",26,Muž,1,213,65,1,0,1350,0
46821,23000,10000.0000,"MONETA Money Bank, a.s.",42,Žena,1,85,36,0,0,4500,0
28922,34000,15000.0000,"Komerční banka, a.s.",33,Žena,0,194,78,1,1,2500,0
66904,25000,5000.0000,"Česká spořitelna, a.s.",46,Muž,0,193,67,0,1,4150,0
69181,28000,15000.0000,"Komerční banka, a.s.",27,Žena,1,212,91,0,1,800,0
41705,19000,3000.0000,Air Bank a.s.,25,Žena,1,46,14,1,2,0,0
27062,17000,5000.0000,Air Bank a.s.,32,Žena,1,82,87,0,1,2900,0
19000,25000,9000.0000,Raiffeisenbank a.s.,22,Muž,1,86,85,1,0,450,0
15800,20000,5000.0000,Air Bank a.s.,18,Žena,1,46,55,0,1,0,0
35735,20000,2000.0000,"Česká spořitelna, a.s.",27,Žena,1,46,80,1,1,2250,0
37401,14000,5000.0000,"Česká spořitelna, a.s.",22,Žena,1,178,29,0,0,1200,0
73961,18000,3000.0000,Equa bank a.s.,27,Žena,1,37,38,0,1,2250,0
37341,12000,11000.0000,"Československá obchodní banka, a.s.",23,Žena,1,178,74,1,1,1000,0
73514,17000,4000.0000,"MONETA Money Bank, a.s.",35,Žena,0,89,93,0,1,2300,0
79601,29000,12000.0000,"Československá obchodní banka, a.s.",38,Muž,1,46,22,0,1,1650,0
39001,30000,6000.0000,"Komerční banka, a.s.",34,Muž,1,37,75,0,1,4500,0
10100,14000,2000.0000,Air Bank a.s.,21,Žena,1,46,77,1,1,600,0
43003,18500,1000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",57,Žena,0,89,59,0,1,2100,0
70800,16800,15000.0000,"Česká spořitelna, a.s.",22,Muž,0,86,92,0,1,550,0
25081,30000,15000.0000,"Česká spořitelna, a.s.",27,Žena,0,185,58,0,1,2350,0
47001,22000,10000.0000,Raiffeisenbank a.s.,38,Žena,1,92,91,0,1,0,0
68712,27000,15000.0000,"Československá obchodní banka, a.s.",21,Muž,1,37,45,1,1,400,0
60200,20569,10000.0000,"mBank S.A., organizační složka",30,Muž,1,83,90,0,1,0,0
78962,20000,5000.0000,"Česká spořitelna, a.s.",21,Muž,0,85,30,1,1,100,0
39701,23000,15000.0000,"Československá obchodní banka, a.s.",22,Muž,1,46,94,0,0,0,0
34502,25000,5000.0000,"Česká spořitelna, a.s.",23,Muž,1,46,30,0,1,1450,1
25282,35000,15000.0000,"Česká spořitelna, a.s.",36,Muž,1,37,93,0,1,2150,0
38601,19500,15000.0000,"Československá obchodní banka, a.s.",43,Žena,1,79,36,0,1,4250,0
27201,13000,9000.0000,"Komerční banka, a.s.",42,Muž,1,37,20,1,1,0,1
30100,61000,15000.0000,"mBank S.A., organizační složka",40,Muž,0,46,85,1,1,2100,0
25264,20000,15000.0000,Raiffeisenbank a.s.,29,Muž,0,89,93,0,1,1550,0
51101,20000,2000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",30,Žena,1,37,58,1,1,500,0
69663,20000,8000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",35,Muž,1,185,59,0,0,2350,0
30100,30000,3000.0000,Air Bank a.s.,23,Muž,0,194,92,1,0,950,0
75131,11000,15000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",35,Žena,1,93,95,0,1,0,0
19015,24000,4000.0000,"mBank S.A., organizační složka",26,Muž,1,89,93,0,1,700,0
75002,20000,4000.0000,Equa bank a.s.,27,Žena,1,46,58,0,0,700,0
15500,28600,10000.0000,"Československá obchodní banka, a.s.",30,Muž,1,86,75,0,0,0,1
16200,35000,6000.0000,Raiffeisenbank a.s.,32,Muž,0,86,91,0,1,1300,0
28932,28500,1000.0000,"MONETA Money Bank, a.s.",44,Žena,1,188,95,0,1,1700,0
33024,28000,15000.0000,"Československá obchodní banka, a.s.",28,Muž,1,37,19,1,1,600,0
75002,22000,3000.0000,Equa bank a.s.,25,Muž,1,77,80,0,0,1100,0
56002,15000,1000.0000,"MONETA Money Bank, a.s.",24,Muž,0,82,84,1,8,300,0
74265,20000,15000.0000,"MONETA Money Bank, a.s.",21,Žena,1,78,36,0,1,200,0
46006,17000,15000.0000,"Česká spořitelna, a.s.",24,Muž,1,94,20,0,1,500,0
67107,22000,2000.0000,Equa bank a.s.,25,Muž,1,193,25,1,1,1150,0
79351,12000,3000.0000,"Fio banka, a.s.",52,Žena,0,85,53,0,1,850,0
27731,18000,3000.0000,"MONETA Money Bank, a.s.",43,Žena,0,193,77,0,1,0,0
70200,28000,8000.0000,Air Bank a.s.,26,Muž,1,89,92,0,1,800,0
37007,7500,15000.0000,"Komerční banka, a.s.",20,Žena,1,178,47,0,1,0,0
38716,18500,10000.0000,"Česká spořitelna, a.s.",25,Muž,1,37,29,1,0,800,0
10000,32100,15000.0000,"Česká spořitelna, a.s.",42,Muž,1,89,88,0,1,0,1
16000,28000,3000.0000,Raiffeisenbank a.s.,18,Muž,1,94,24,0,1,0,1
73601,17000,3000.0000,"Česká spořitelna, a.s.",18,Žena,1,109,82,0,1,0,1
75657,37000,15000.0000,Equa bank a.s.,27,Muž,1,89,92,0,0,1950,0
44001,35000,12000.0000,"Československá obchodní banka, a.s.",30,Muž,1,37,82,0,1,500,1
16000,40000,7000.0000,"Československá obchodní banka, a.s.",29,Muž,0,194,91,0,1,2350,0
68352,14500,3000.0000,"mBank S.A., organizační složka",24,Žena,0,94,19,1,1,850,0
37401,40000,15000.0000,Air Bank a.s.,20,Muž,0,193,31,1,1,0,0
10000,34600,15000.0000,Air Bank a.s.,21,Muž,0,89,34,1,0,700,0
75101,30000,15000.0000,"Česká spořitelna, a.s.",41,Žena,0,93,92,0,1,2100,0
67602,20000,4000.0000,Raiffeisenbank a.s.,28,Žena,0,82,36,0,1,1500,0
47002,35000,10000.0000,"MONETA Money Bank, a.s.",27,Muž,0,37,91,0,0,2750,0
25069,9500,10000.0000,Air Bank a.s.,22,Žena,0,46,84,1,1,0,0
39143,50000,10000.0000,"Fio banka, a.s.",35,Muž,0,93,84,0,1,900,0
25101,24000,6000.0000,Air Bank a.s.,34,Muž,1,37,20,1,1,1500,0
74752,27000,15000.0000,"Komerční banka, a.s.",38,Muž,1,85,19,0,1,2650,0
72000,20000,8000.0000,"Česká spořitelna, a.s.",18,Muž,1,78,25,0,1,50,0
40331,25000,10000.0000,Equa bank a.s.,37,Muž,1,109,20,1,1,2400,1
63800,20000,15000.0000,"Česká spořitelna, a.s.",46,Žena,0,193,34,1,1,1250,0
43801,31000,15000.0000,Air Bank a.s.,28,Muž,0,194,92,0,0,2750,0
30100,12000,8000.0000,Air Bank a.s.,24,Muž,1,194,70,0,0,1000,0
56501,39000,5000.0000,"Komerční banka, a.s.",31,Muž,0,165,93,0,1,3000,0
51301,17000,10000.0000,"MONETA Money Bank, a.s.",24,Muž,1,37,90,0,1,1150,0
10800,19000,6000.0000,"Česká spořitelna, a.s.",20,Muž,0,86,42,1,0,550,0
33033,40000,10000.0000,"Československá obchodní banka, a.s.",22,Muž,1,37,78,1,1,1000,0
44001,19000,15000.0000,"MONETA Money Bank, a.s.",25,Žena,1,85,93,0,1,350,0
79326,20000,15000.0000,Air Bank a.s.,33,Muž,0,185,40,1,0,900,0
68001,19000,8000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",22,Muž,1,213,39,0,1,550,1
43949,38000,15000.0000,Air Bank a.s.,32,Muž,1,89,34,1,2,2250,0
27023,22000,2000.0000,Raiffeisenbank a.s.,29,Muž,0,94,91,0,1,500,0
68801,30000,4000.0000,Equa bank a.s.,25,Muž,0,86,20,0,1,500,0
41501,26500,3000.0000,"Česká spořitelna, a.s.",47,Žena,1,91,94,0,1,1500,0
68762,35000,15000.0000,"mBank S.A., organizační složka",56,Žena,1,185,19,0,1,6200,0
41141,26000,15000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",32,Muž,0,46,88,0,1,400,0
46605,40000,15000.0000,"mBank S.A., organizační složka",23,Muž,0,86,77,0,1,250,0
26101,25000,3000.0000,"MONETA Money Bank, a.s.",19,Žena,1,81,47,1,2,0,0
19900,40000,15000.0000,"MONETA Money Bank, a.s.",40,Muž,1,94,25,0,1,400,0
79201,28000,15000.0000,"Československá obchodní banka, a.s.",27,Muž,0,93,25,0,1,2850,0
68341,18000,15000.0000,"Česká spořitelna, a.s.",39,Muž,1,37,80,1,2,650,1
67181,51500,8000.0000,"Česká spořitelna, a.s.",40,Muž,1,37,12,1,1,1400,0
50011,28000,4000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",18,Muž,0,83,90,0,1,0,0
41901,22000,15000.0000,"Česká spořitelna, a.s.",39,Muž,0,78,55,0,1,0,1
27201,40000,15000.0000,Air Bank a.s.,23,Muž,1,37,78,1,0,1050,0
39165,15500,2000.0000,"Česká spořitelna, a.s.",28,Žena,1,176,50,0,1,1850,0
43511,18000,15000.0000,Air Bank a.s.,31,Žena,1,89,84,0,1,3000,0
74753,11600,5000.0000,"Československá obchodní banka, a.s.",29,Žena,1,109,92,0,4,800,0
38279,25000,6000.0000,"Fio banka, a.s.",33,Muž,1,109,72,0,1,950,0
33401,70000,15000.0000,"Komerční banka, a.s.",37,Muž,0,185,78,1,1,1650,0
66453,18000,10000.0000,"MONETA Money Bank, a.s.",24,Žena,0,85,72,0,2,900,0
18100,23000,1000.0000,"Česká spořitelna, a.s.",22,Muž,1,89,50,1,1,0,0
13000,34000,15000.0000,"Komerční banka, a.s.",38,Žena,1,86,9,1,1,2950,0
37382,18000,4000.0000,Air Bank a.s.,25,Muž,1,176,60,1,1,1600,0
66484,32000,15000.0000,"Komerční banka, a.s.",27,Muž,0,86,25,0,1,1600,0
37001,17000,3000.0000,"Česká spořitelna, a.s.",30,Žena,0,80,75,0,1,1150,0
76701,8950,8000.0000,"Česká spořitelna, a.s.",20,Žena,1,109,32,1,1,0,0
46303,67000,10000.0000,"Česká spořitelna, a.s.",35,Muž,1,46,85,0,1,2350,0
43401,30000,7000.0000,"Komerční banka, a.s.",28,Muž,1,89,57,0,1,2950,0
15000,29500,2000.0000,Equa bank a.s.,25,Muž,0,165,50,0,1,250,0
47201,18000,2000.0000,Raiffeisenbank a.s.,27,Žena,0,85,19,1,1,1050,0
50781,20000,5000.0000,"Česká spořitelna, a.s.",25,Muž,0,85,56,1,0,1000,0
46001,33600,15000.0000,Raiffeisenbank a.s.,49,Muž,1,78,67,0,1,0,1
75002,10000,12000.0000,"Československá obchodní banka, a.s.",20,Muž,1,82,93,0,1,0,0
27343,20000,5000.0000,Air Bank a.s.,18,Žena,1,37,45,0,2,0,0
75641,32000,7000.0000,"Komerční banka, a.s.",19,Muž,0,85,91,0,8,0,0
14100,40000,5000.0000,"Československá obchodní banka, a.s.",35,Muž,1,185,85,0,1,2650,0
74221,13000,3000.0000,Equa bank a.s.,23,Muž,1,213,94,0,1,450,0
53901,42000,2000.0000,"MONETA Money Bank, a.s.",23,Muž,1,86,91,0,1,950,0
43111,16500,5000.0000,"MONETA Money Bank, a.s.",25,Muž,0,94,34,0,1,1400,0
38601,25000,8000.0000,"Fio banka, a.s.",28,Muž,1,78,92,0,1,1300,0
13000,57000,15000.0000,Raiffeisenbank a.s.,40,Žena,0,89,83,0,1,4100,0
43007,18000,2000.0000,"Československá obchodní banka, a.s.",42,Muž,1,46,15,0,1,4750,0
66902,20000,6000.0000,"Česká spořitelna, a.s.",24,Muž,1,193,64,0,1,600,0
18100,18500,5000.0000,Air Bank a.s.,22,Žena,1,37,82,1,1,300,0
58001,24800,3000.0000,Equa bank a.s.,26,Muž,1,37,86,1,1,2250,1
59301,22000,10000.0000,Raiffeisenbank a.s.,21,Muž,1,31,25,1,0,1000,0
68733,70000,15000.0000,Air Bank a.s.,27,Muž,1,37,15,0,0,1950,0
15000,45000,5000.0000,"Komerční banka, a.s.",29,Muž,1,37,90,0,0,1500,0
74751,15000,2000.0000,"MONETA Money Bank, a.s.",27,Žena,1,37,94,0,2,2000,0
68001,25000,2000.0000,"Česká spořitelna, a.s.",20,Žena,1,213,47,0,0,350,0
46601,42000,15000.0000,"Československá obchodní banka, a.s.",59,Žena,1,46,90,0,2,8400,0
73801,14000,8000.0000,Air Bank a.s.,21,Žena,1,188,34,1,0,900,0
69111,21000,8000.0000,Equa bank a.s.,46,Muž,0,80,86,0,1,1550,0
26751,22000,10000.0000,"Česká spořitelna, a.s.",32,Muž,1,81,19,0,0,2250,0
43401,21000,3000.0000,Air Bank a.s.,19,Muž,1,89,92,0,0,300,0
36301,15000,2000.0000,"Komerční banka, a.s.",20,Muž,0,86,88,0,1,0,0
67571,35000,12000.0000,"Česká spořitelna, a.s.",32,Muž,1,80,73,0,1,2800,0
29402,25000,10000.0000,Equa bank a.s.,20,Muž,1,37,89,0,0,0,1
53003,10000,10000.0000,Air Bank a.s.,22,Žena,1,80,93,0,1,150,0
75201,30000,15000.0000,"Česká spořitelna, a.s.",22,Muž,1,109,82,0,1,0,0
10200,28000,5000.0000,"Československá obchodní banka, a.s.",29,Muž,1,37,90,0,1,1100,0
68704,35000,15000.0000,"MONETA Money Bank, a.s.",27,Muž,0,80,37,0,1,1300,0
66701,20000,6000.0000,Equa bank a.s.,27,Muž,1,37,67,1,2,1950,0
75301,20000,10000.0000,"Česká spořitelna, a.s.",23,Muž,0,109,86,1,7,700,0
69701,26000,15000.0000,"Česká spořitelna, a.s.",43,Žena,1,212,50,0,2,4250,0
19017,24000,2000.0000,Air Bank a.s.,34,Žena,0,193,91,0,0,3250,0
69701,18000,8000.0000,"Komerční banka, a.s.",30,Muž,0,89,91,0,1,400,0
69602,25000,15000.0000,"Česká spořitelna, a.s.",32,Muž,0,193,19,0,1,50,0
70030,20000,4000.0000,Air Bank a.s.,25,Muž,0,37,17,1,1,950,0
67401,22000,10000.0000,Waldviertler Sparkasse Bank AG,27,Žena,0,194,23,0,1,0,0
74201,16000,10000.0000,"Komerční banka, a.s.",35,Žena,0,37,19,1,1,1550,0
47154,51000,15000.0000,"Komerční banka, a.s.",37,Muž,1,78,30,0,1,4550,0
54941,10188,15000.0000,Air Bank a.s.,62,Žena,0,85,90,0,1,1550,0
54372,18000,8000.0000,"Česká spořitelna, a.s.",30,Žena,1,194,94,0,1,750,0
15900,20000,3000.0000,"Česká spořitelna, a.s.",25,Muž,1,91,94,0,1,1250,0
17000,75000,10000.0000,Air Bank a.s.,32,Muž,1,94,93,0,1,4400,0
63400,33000,10000.0000,"mBank S.A., organizační složka",46,Žena,1,37,19,1,1,2900,0
35002,15000,5000.0000,"Československá obchodní banka, a.s.",18,Muž,0,85,92,1,1,0,1
34952,27000,7000.0000,Air Bank a.s.,30,Muž,0,46,75,0,1,2250,0
70800,23000,5000.0000,"Česká spořitelna, a.s.",43,Žena,1,37,40,0,1,1250,0
75701,25000,8000.0000,Equa bank a.s.,24,Žena,1,86,93,0,1,1350,0
28533,26000,15000.0000,"Česká spořitelna, a.s.",27,Žena,1,37,67,1,1,1400,0
29301,38500,15000.0000,"Československá obchodní banka, a.s.",32,Muž,1,62,67,0,1,2000,0
47126,20000,12000.0000,"Česká spořitelna, a.s.",24,Muž,1,37,75,1,1,1900,1
43401,19000,3000.0000,Air Bank a.s.,23,Žena,1,93,91,0,1,1100,0
40778,30000,5000.0000,Raiffeisenbank a.s.,42,Žena,1,89,92,0,1,1550,0
33033,23000,15000.0000,"MONETA Money Bank, a.s.",47,Žena,1,37,72,0,1,5000,0
43401,40000,15000.0000,Air Bank a.s.,32,Muž,1,78,55,0,0,50,0
27201,30000,7000.0000,"Komerční banka, a.s.",24,Muž,1,46,90,0,1,1000,0
56982,10000,15000.0000,"MONETA Money Bank, a.s.",24,Žena,1,37,85,0,1,1450,0
74601,24000,15000.0000,Air Bank a.s.,25,Muž,1,37,84,0,1,1400,0
68751,23000,5000.0000,Air Bank a.s.,41,Muž,0,91,75,1,1,4350,0
70030,15000,6000.0000,"Komerční banka, a.s.",64,Žena,0,193,95,0,0,1650,0
68725,17000,10000.0000,"Česká spořitelna, a.s.",25,Muž,1,37,16,0,1,1300,0
70030,15500,15000.0000,"Česká spořitelna, a.s.",33,Žena,0,193,19,0,1,4050,0
53955,25000,15000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",34,Muž,0,82,63,1,1,0,1
41501,18000,10000.0000,Air Bank a.s.,25,Muž,0,188,91,0,0,1800,0
73401,9000,5000.0000,"Česká spořitelna, a.s.",34,Žena,1,94,94,0,1,3600,0
46362,25000,7000.0000,"Česká spořitelna, a.s.",23,Muž,1,149,46,1,0,1900,0
58865,9000,2000.0000,"MONETA Money Bank, a.s.",23,Žena,1,178,95,0,1,750,0
78344,18000,10000.0000,Air Bank a.s.,26,Muž,1,194,72,1,1,2450,0
